Carrier,Date,Flight #,Tail #,Destination,Departure Delay Minutes
AA,2/25/2019,1932,N742PS,CLT,22
AA,2/26/2019,530,N124US,CLT,-2
AA,2/26/2019,1932,N805AW,CLT,7
AA,2/27/2019,530,N111US,CLT,-6
AA,2/27/2019,1932,N705UW,CLT,-4
AA,2/28/2019,530,N663AW,CLT,1
AA,2/28/2019,1932,N810AW,CLT,136
AA,3/1/2019,530,N103US,CLT,75
AA,3/1/2019,1932,N802AW,CLT,22
AA,3/2/2019,530,N125UW,CLT,-8
AA,3/2/2019,1932,N821AW,CLT,-2
AA,3/3/2019,530,N111US,CLT,-5
AA,3/3/2019,1932,N747UW,CLT,2
AA,3/4/2019,530,N105UW,CLT,-2
AA,3/4/2019,1932,N722US,CLT,16
AA,3/5/2019,530,N127UW,CLT,-6
AA,3/5/2019,1932,N838AW,CLT,-3
AA,3/6/2019,530,N126UW,CLT,-9
AA,3/6/2019,1932,N713UW,CLT,-13
AA,3/7/2019,530,N122US,CLT,-8
AA,3/7/2019,1932,N760US,CLT,-1
AA,3/8/2019,530,N119US,CLT,-6
AA,3/8/2019,1932,N751UW,CLT,-8
AA,3/9/2019,530,N122US,CLT,-5
AA,3/9/2019,1932,N760US,CLT,0
AA,3/10/2019,530,N112US,CLT,0
AA,3/10/2019,1932,N810AW,CLT,0
AA,3/11/2019,530,N109UW,CLT,-3
AA,3/11/2019,1932,N821AW,CLT,-2
AA,3/12/2019,530,N114UW,CLT,-4
AA,3/12/2019,1932,N770UW,CLT,18
AA,3/13/2019,530,N111US,CLT,-11
AA,3/13/2019,1932,N833AW,CLT,-4
AA,3/14/2019,530,N109UW,CLT,-10
AA,3/14/2019,1932,N814AW,CLT,27
AA,3/15/2019,530,N118US,CLT,-10
AA,3/15/2019,1932,N833AW,CLT,-10
AA,3/16/2019,530,N122US,CLT,-10
AA,3/16/2019,1932,N829AW,CLT,-7
AA,3/17/2019,530,N126UW,CLT,-10
AA,3/17/2019,1932,N756US,CLT,-10
AA,3/18/2019,530,N117UW,CLT,-2
AA,3/18/2019,1932,N722US,CLT,206
AA,3/19/2019,530,N117UW,CLT,-8
AA,3/19/2019,1932,N827AW,CLT,0
AA,3/20/2019,530,N123UW,CLT,-10
AA,3/20/2019,1932,N835AW,CLT,8
AA,3/21/2019,530,N126UW,CLT,-9
AA,3/21/2019,1932,N765US,CLT,-5
AA,3/22/2019,530,N124US,CLT,-8
AA,3/22/2019,1932,N708UW,CLT,5
AA,3/23/2019,530,N105UW,CLT,-7
AA,3/23/2019,1932,N748UW,CLT,35
AA,3/24/2019,530,N111US,CLT,-6
AA,3/24/2019,1932,N191UW,CLT,103
AA,3/25/2019,530,N118US,CLT,-3
AA,3/25/2019,1932,N768US,CLT,-9
AA,3/26/2019,530,N125UW,CLT,-6
AA,3/26/2019,1932,N832AW,CLT,20
AA,3/27/2019,530,N123UW,CLT,-5
AA,3/27/2019,1932,N9011P,CLT,15
AA,3/28/2019,530,N111US,CLT,-8
AA,3/28/2019,1932,N834AW,CLT,4
AA,3/29/2019,530,N127UW,CLT,-6
AA,3/29/2019,1932,N817AW,CLT,-6
AA,3/30/2019,530,N119US,CLT,-7
AA,3/30/2019,1932,N778XF,CLT,-3
AA,3/31/2019,530,N124US,CLT,-10
AA,3/31/2019,1932,N812AW,CLT,-5
AA,4/1/2019,530,N127UW,CLT,0
AA,4/1/2019,1932,N825AW,CLT,-9
AA,4/2/2019,530,N126UW,CLT,-9
AA,4/2/2019,1932,N977NN,CLT,39
AA,4/2/2019,2005,N802AW,CLT,-6
AA,4/3/2019,530,N121UW,CLT,-1
AA,4/3/2019,1290,N912NN,ORD,-6
AA,4/3/2019,1932,N945NN,CLT,1
AA,4/3/2019,2005,N717UW,CLT,-5
AA,4/4/2019,530,N119US,CLT,-6
AA,4/4/2019,1290,N973AN,ORD,-6
AA,4/4/2019,1932,N868NN,CLT,-6
AA,4/4/2019,2005,N752US,CLT,-4
AA,4/5/2019,530,N104UW,CLT,-8
AA,4/5/2019,1290,N935NN,ORD,-5
AA,4/5/2019,1932,N938NN,CLT,-6
AA,4/5/2019,2005,N803AW,CLT,-9
AA,4/6/2019,530,N117UW,CLT,-8
AA,4/6/2019,1290,N957AN,ORD,-3
AA,4/6/2019,1932,N975AN,CLT,-9
AA,4/6/2019,2005,N700UW,CLT,-6
AA,4/7/2019,530,N127UW,CLT,-6
AA,4/7/2019,1290,N980NN,ORD,-6
AA,4/7/2019,1932,N917AN,CLT,-9
AA,4/7/2019,2005,N834AW,CLT,-2
AA,4/8/2019,530,N118US,CLT,-7
AA,4/8/2019,1290,N986NN,ORD,-7
AA,4/8/2019,1932,N993NN,CLT,137
AA,4/8/2019,2005,N836AW,CLT,-5
AA,4/9/2019,530,N124US,CLT,-4
AA,4/9/2019,1290,N893NN,ORD,1
AA,4/9/2019,1932,N804NN,CLT,-4
AA,4/9/2019,2005,N741UW,CLT,11
AA,4/10/2019,530,N112US,CLT,-1
AA,4/10/2019,1290,N342PM,ORD,63
AA,4/10/2019,1932,N990NN,CLT,4
AA,4/10/2019,2005,N724UW,CLT,-10
AA,4/11/2019,530,N604AW,CLT,-5
AA,4/11/2019,1290,N355PU,ORD,-2
AA,4/11/2019,1932,N984NN,CLT,-2
AA,4/11/2019,2005,N757UW,CLT,-8
AA,4/12/2019,530,N104UW,CLT,-8
AA,4/12/2019,1290,N947AN,ORD,-2
AA,4/12/2019,1932,N936AN,CLT,11
AA,4/12/2019,2005,N838AW,CLT,0
AA,4/13/2019,530,N604AW,CLT,-8
AA,4/13/2019,1290,N821NN,ORD,-6
AA,4/13/2019,1932,N915AN,CLT,9
AA,4/13/2019,2005,N740UW,CLT,0
AA,4/14/2019,530,N128UW,CLT,-9
AA,4/14/2019,1290,N909AN,ORD,-3
AA,4/14/2019,1932,N873NN,CLT,-2
AA,4/14/2019,2005,N668AW,CLT,-3
AA,4/15/2019,530,N111US,CLT,0
AA,4/15/2019,1290,N917NN,ORD,0
AA,4/15/2019,1932,N941AN,CLT,0
AA,4/15/2019,2005,N836AW,CLT,9
AA,4/16/2019,530,N122US,CLT,-3
AA,4/16/2019,1290,N971AN,ORD,76
AA,4/16/2019,1932,N904AN,CLT,-3
AA,4/16/2019,2005,N737US,CLT,-5
AA,4/17/2019,530,N118US,CLT,0
AA,4/17/2019,1290,N905AN,ORD,-4
AA,4/17/2019,1932,N939NN,CLT,-4
AA,4/17/2019,2005,N744P,CLT,3
AA,4/18/2019,530,N122US,CLT,-8
AA,4/18/2019,1290,N905AN,ORD,-1
AA,4/18/2019,1932,N954AN,CLT,33
AA,4/18/2019,2005,N831AW,CLT,2
AA,4/19/2019,530,N125UW,CLT,-8
AA,4/19/2019,1290,N317PG,ORD,-1
AA,4/19/2019,1932,N862NN,CLT,10
AA,4/19/2019,2005,N809AW,CLT,2
AA,4/20/2019,530,N125UW,CLT,0
AA,4/20/2019,1290,N854NN,ORD,-8
AA,4/20/2019,1932,N936AN,CLT,-6
AA,4/20/2019,2005,N804AW,CLT,41
AA,4/21/2019,530,N114UW,CLT,-10
AA,4/21/2019,1290,N982NN,ORD,-7
AA,4/21/2019,1932,N848NN,CLT,-11
AA,4/21/2019,2005,N713UW,CLT,-9
AA,4/22/2019,530,N114UW,CLT,-8
AA,4/22/2019,1290,N838NN,ORD,-6
AA,4/22/2019,1932,N314PD,CLT,-6
AA,4/22/2019,2005,N751UW,CLT,-5
AA,4/23/2019,530,N650AW,CLT,27
AA,4/23/2019,1290,N803NN,ORD,-8
AA,4/23/2019,1932,N948AN,CLT,-8
AA,4/23/2019,2005,N709UW,CLT,-8
AA,4/24/2019,530,N117UW,CLT,-5
AA,4/24/2019,1290,N944NN,ORD,-6
AA,4/24/2019,1932,N960AN,CLT,0
AA,4/24/2019,2005,N752US,CLT,-7
AA,4/25/2019,530,N104UW,CLT,-12
AA,4/25/2019,1290,N940AN,ORD,-3
AA,4/25/2019,1932,N962NN,CLT,-6
AA,4/25/2019,2005,N757UW,CLT,-7
AA,4/26/2019,530,N126UW,CLT,-8
AA,4/26/2019,1290,N901NN,ORD,-7
AA,4/26/2019,1932,N943AN,CLT,-2
AA,4/26/2019,2005,N809AW,CLT,-9
AA,4/27/2019,530,N104UW,CLT,-5
AA,4/27/2019,1290,N901NN,ORD,1
AA,4/27/2019,1932,N894NN,CLT,-3
AA,4/27/2019,2005,N831AW,CLT,2
AA,4/28/2019,530,N128UW,CLT,-9
AA,4/28/2019,1290,N822NN,ORD,0
AA,4/28/2019,1932,N921AN,CLT,-6
AA,4/28/2019,2005,N762US,CLT,-11
AA,4/29/2019,530,N126UW,CLT,-8
AA,4/29/2019,1290,N940AN,ORD,-8
AA,4/29/2019,1932,N991NN,CLT,-8
AA,4/29/2019,2005,N828AW,CLT,-11
AA,4/30/2019,530,N104UW,CLT,-5
AA,4/30/2019,1290,N973AN,ORD,-12
AA,4/30/2019,1932,N917AN,CLT,-6
AA,4/30/2019,2005,N750UW,CLT,-5
AA,5/1/2019,530,N102UW,CLT,-6
AA,5/1/2019,1290,N870NN,ORD,-2
AA,5/1/2019,1932,N916AN,CLT,-6
AA,5/1/2019,2005,N828AW,CLT,-10
AA,5/2/2019,530,N114UW,CLT,0
AA,5/2/2019,1290,N894NN,ORD,-2
AA,5/2/2019,1932,N872NN,CLT,-3
AA,5/2/2019,2005,N715UW,CLT,-5
AA,5/3/2019,530,N123UW,CLT,1
AA,5/3/2019,1477,N891NN,ORD,-7
AA,5/3/2019,1829,N737US,CLT,12
AA,5/3/2019,2379,N909AN,CLT,46
AA,5/4/2019,475,N825AW,CLT,123
AA,5/4/2019,530,N754UW,CLT,-12
AA,5/4/2019,1477,N987NN,ORD,-8
AA,5/4/2019,1822,N343PN,ORD,-4
AA,5/4/2019,1826,N815NN,CLT,6
AA,5/5/2019,530,N768US,CLT,23
AA,5/5/2019,1477,N990AN,ORD,-3
AA,5/5/2019,1826,N864NN,CLT,17
AA,5/5/2019,1829,N768US,CLT,41
AA,5/6/2019,530,N815AW,CLT,-6
AA,5/6/2019,1477,N947AN,ORD,-3
AA,5/6/2019,1826,N948NN,CLT,-3
AA,5/6/2019,1829,N802AW,CLT,-8
AA,5/7/2019,530,N829AW,CLT,-12
AA,5/7/2019,1477,N906AN,ORD,-8
AA,5/7/2019,1826,N872NN,CLT,-1
AA,5/7/2019,1829,N755US,CLT,1
AA,5/8/2019,530,N738US,CLT,-11
AA,5/8/2019,1477,N994NN,ORD,-5
AA,5/8/2019,1826,N932NN,CLT,-5
AA,5/8/2019,1829,N722US,CLT,-2
AA,5/9/2019,530,N807AW,CLT,-9
AA,5/9/2019,1477,N912NN,ORD,-4
AA,5/9/2019,1826,N973AN,CLT,0
AA,5/9/2019,1829,N703UW,CLT,-6
AA,5/10/2019,530,N822AW,CLT,-6
AA,5/10/2019,1477,N962AN,ORD,-8
AA,5/10/2019,1826,N932AN,CLT,-4
AA,5/10/2019,1829,N748UW,CLT,-7
AA,5/11/2019,475,N717UW,CLT,0
AA,5/11/2019,530,N772XF,CLT,-8
AA,5/11/2019,1477,N921NN,ORD,-5
AA,5/11/2019,1822,N970AN,ORD,-2
AA,5/11/2019,1826,N954AN,CLT,-8
AA,5/12/2019,530,N717UW,CLT,-4
AA,5/12/2019,1477,N954AN,ORD,-8
AA,5/12/2019,1826,N840NN,CLT,-7
AA,5/12/2019,1829,N738US,CLT,155
AA,5/13/2019,530,N831AW,CLT,-7
AA,5/13/2019,1477,N874NN,ORD,-4
AA,5/13/2019,1826,N890NN,CLT,-6
AA,5/13/2019,1829,N725UW,CLT,-3
AA,5/14/2019,530,N834AW,CLT,-6
AA,5/14/2019,1477,N982NN,ORD,-2
AA,5/14/2019,1826,N931NN,CLT,-4
AA,5/14/2019,1829,N815AW,CLT,15
AA,5/15/2019,530,N806AW,CLT,-8
AA,5/15/2019,1477,N978AN,ORD,0
AA,5/15/2019,1826,N870NN,CLT,1
AA,5/15/2019,1829,N754UW,CLT,43
AA,5/16/2019,530,N771XF,CLT,-6
AA,5/16/2019,1477,N358PW,ORD,-5
AA,5/16/2019,1826,N970AN,CLT,-3
AA,5/16/2019,1829,N838AW,CLT,348
AA,5/17/2019,530,N812AW,CLT,-14
AA,5/17/2019,1477,N988NN,ORD,-3
AA,5/17/2019,1826,N982NN,CLT,12
AA,5/17/2019,1829,N715UW,CLT,4
AA,5/18/2019,475,N700UW,CLT,41
AA,5/18/2019,530,N801AW,CLT,-11
AA,5/18/2019,1477,N945NN,ORD,26
AA,5/18/2019,1822,N354PT,ORD,-1
AA,5/18/2019,1826,N852NN,CLT,-10
AA,5/19/2019,530,N821AW,CLT,-6
AA,5/19/2019,1477,N957NN,ORD,-7
AA,5/19/2019,1826,N301PA,CLT,95
AA,5/19/2019,1829,N758US,CLT,-6
AA,5/20/2019,530,N837AW,CLT,-8
AA,5/20/2019,1477,N917NN,ORD,-5
AA,5/20/2019,1826,N315PE,CLT,-1
AA,5/20/2019,1829,N740UW,CLT,12
AA,5/21/2019,530,N835AW,CLT,-9
AA,5/21/2019,1477,N945NN,ORD,-6
AA,5/21/2019,1826,N344PP,CLT,42
AA,5/21/2019,1829,N752US,CLT,-6
AA,5/22/2019,530,N812AW,CLT,-6
AA,5/22/2019,1477,N908AN,ORD,27
AA,5/22/2019,1826,N894NN,CLT,28
AA,5/22/2019,1829,N724UW,CLT,6
AA,5/23/2019,530,N804AW,CLT,-6
AA,5/23/2019,1477,N355PU,ORD,142
AA,5/23/2019,1826,N941AN,CLT,15
AA,5/23/2019,1829,N703UW,CLT,10
AA,5/24/2019,530,N809AW,CLT,2
AA,5/24/2019,1477,N987NN,ORD,53
AA,5/24/2019,1826,N863NN,CLT,16
AA,5/24/2019,1829,N708UW,CLT,-1
AA,5/25/2019,475,N803AW,CLT,-6
AA,5/25/2019,530,N831AW,CLT,-12
AA,5/25/2019,1477,N931AN,ORD,1
AA,5/25/2019,1822,N985NN,ORD,-8
AA,5/25/2019,1826,N902AN,CLT,-8
AA,5/26/2019,530,N757UW,CLT,-14
AA,5/26/2019,1477,N927AN,ORD,-8
AA,5/26/2019,1826,N962NN,CLT,-9
AA,5/26/2019,1829,N104UW,CLT,59
AA,5/27/2019,530,N747UW,CLT,-6
AA,5/27/2019,1477,N916NN,ORD,-6
AA,5/27/2019,1826,N870NN,CLT,-1
AA,5/27/2019,1829,N815AW,CLT,16
AA,5/28/2019,530,N755US,CLT,-8
AA,5/28/2019,1477,N841NN,ORD,-7
AA,5/28/2019,1826,N838NN,CLT,29
AA,5/28/2019,1829,N837AW,CLT,-6
AA,5/29/2019,530,N714US,CLT,0
AA,5/29/2019,1477,N940AN,ORD,-6
AA,5/29/2019,1826,N200NV,CLT,-1
AA,5/29/2019,1829,N741UW,CLT,70
AA,5/30/2019,530,N741UW,CLT,-8
AA,5/30/2019,1477,N961NN,ORD,-7
AA,5/30/2019,1826,N925AN,CLT,-2
AA,5/30/2019,1829,N733UW,CLT,-6
AA,5/31/2019,530,N114UW,CLT,-8
AA,5/31/2019,1477,N941NN,ORD,-3
AA,5/31/2019,1826,N346PR,CLT,-4
AA,5/31/2019,1829,N771XF,CLT,-5
AA,6/1/2019,475,N708UW,CLT,98
AA,6/1/2019,530,N778XF,CLT,-10
AA,6/1/2019,1477,N905AN,ORD,-6
AA,6/1/2019,1822,N936NN,ORD,-7
AA,6/1/2019,1826,N887NN,CLT,-5
AA,6/2/2019,530,N825AW,CLT,0
AA,6/2/2019,1477,N936NN,ORD,-1
AA,6/2/2019,1826,N964NN,CLT,12
AA,6/2/2019,1829,N123UW,CLT,105
AA,6/3/2019,530,N838AW,CLT,100
AA,6/3/2019,1477,N316PF,ORD,-9
AA,6/3/2019,1826,N921NN,CLT,14
AA,6/3/2019,1829,N763US,CLT,-3
AA,6/4/2019,530,N745VJ,CLT,-11
AA,6/4/2019,1477,N968NN,ORD,-6
AA,6/4/2019,1826,N915AN,CLT,-5
AA,6/4/2019,1829,N810AW,CLT,5
AA,6/5/2019,530,N833AW,CLT,-6
AA,6/5/2019,1477,N968NN,ORD,28
AA,6/5/2019,1826,N997NN,CLT,-6
AA,6/5/2019,1829,N725UW,CLT,70
AA,6/6/2019,475,N725UW,CLT,0
AA,6/6/2019,530,N831AW,CLT,-8
AA,6/6/2019,1477,N958AN,ORD,-7
AA,6/6/2019,1826,N945AN,CLT,44
AA,6/7/2019,475,N756US,CLT,106
AA,6/7/2019,530,N831AW,CLT,-10
AA,6/7/2019,1477,N354PT,ORD,-6
AA,6/7/2019,1826,N913AN,CLT,4
AA,6/8/2019,475,N709UW,CLT,-9
AA,6/8/2019,530,N814AW,CLT,-6
AA,6/8/2019,1477,N921NN,ORD,-2
AA,6/8/2019,1826,N829NN,CLT,-13
AA,6/9/2019,475,N105UW,CLT,91
AA,6/9/2019,530,N805AW,CLT,-9
AA,6/9/2019,1477,N952NN,ORD,-7
AA,6/9/2019,1826,N301PA,CLT,-8
AA,6/10/2019,475,N741UW,CLT,66
AA,6/10/2019,530,N810AW,CLT,-9
AA,6/10/2019,1477,N915NN,ORD,-2
AA,6/10/2019,1826,N952NN,CLT,-6
AA,6/11/2019,475,N733UW,CLT,0
AA,6/11/2019,530,N806AW,CLT,-6
AA,6/11/2019,1477,N945AN,ORD,-6
AA,6/11/2019,1826,N966NN,CLT,-8
AA,6/12/2019,475,N107US,CLT,-8
AA,6/12/2019,530,N813AW,CLT,-10
AA,6/12/2019,1477,N903AN,ORD,-5
AA,6/12/2019,1826,N979AN,CLT,-8
AA,6/13/2019,475,N721UW,CLT,71
AA,6/13/2019,530,N834AW,CLT,-8
AA,6/13/2019,1477,N873NN,ORD,52
AA,6/13/2019,1826,N932AN,CLT,-4
AA,6/14/2019,475,N724UW,CLT,-2
AA,6/14/2019,530,N813AW,CLT,-9
AA,6/14/2019,1477,N998NN,ORD,-6
AA,6/14/2019,1826,N876NN,CLT,-10
AA,6/15/2019,475,N826AW,CLT,-9
AA,6/15/2019,530,N772XF,CLT,-9
AA,6/15/2019,1477,N868NN,ORD,-7
AA,6/15/2019,1826,N907AN,CLT,-9
AA,6/16/2019,475,N749US,CLT,56
AA,6/16/2019,530,N808AW,CLT,-5
AA,6/16/2019,1477,N867NN,ORD,-9
AA,6/16/2019,1826,N977NN,CLT,2
AA,6/17/2019,475,N816AW,CLT,55
AA,6/17/2019,530,N748UW,CLT,-6
AA,6/17/2019,1477,N316PF,ORD,7
AA,6/17/2019,1826,N915NN,CLT,0
AA,6/18/2019,475,N703UW,CLT,0
AA,6/18/2019,530,N768US,CLT,-4
AA,6/18/2019,1477,N996NN,ORD,8
AA,6/18/2019,1826,N891NN,CLT,-2
AA,6/19/2019,475,N768US,CLT,7
AA,6/19/2019,530,N753US,CLT,10
AA,6/19/2019,1477,N887NN,ORD,-6
AA,6/19/2019,1826,N908NN,CLT,3
AA,6/20/2019,475,N724UW,CLT,19
AA,6/20/2019,530,N747UW,CLT,-10
AA,6/20/2019,1477,N910NN,ORD,-3
AA,6/20/2019,1826,N948AN,CLT,-4
AA,6/21/2019,475,N741UW,CLT,-8
AA,6/21/2019,530,N835AW,CLT,-13
AA,6/21/2019,1477,N932NN,ORD,-2
AA,6/21/2019,1826,N985NN,CLT,-1
AA,6/22/2019,475,N725UW,CLT,-4
AA,6/22/2019,530,N702UW,CLT,-12
AA,6/22/2019,1477,N357PV,ORD,-5
AA,6/22/2019,1826,N810NN,CLT,-8
AA,6/23/2019,475,N730US,CLT,60
AA,6/23/2019,530,N702UW,CLT,-10
AA,6/23/2019,1477,N868NN,ORD,15
AA,6/23/2019,1826,N984NN,CLT,-4
AA,6/24/2019,475,N828AW,CLT,-4
AA,6/24/2019,530,N755US,CLT,-8
AA,6/24/2019,1477,N957NN,ORD,14
AA,6/24/2019,1826,N878NN,CLT,-9
AA,6/25/2019,475,N724UW,CLT,-11
AA,6/25/2019,530,N830AW,CLT,-10
AA,6/25/2019,1477,N309PC,ORD,-2
AA,6/25/2019,1826,N896NN,CLT,34
AA,6/26/2019,475,N823AW,CLT,-8
AA,6/26/2019,530,N823AW,CLT,-7
AA,6/26/2019,1477,N316PF,ORD,-1
AA,6/26/2019,1826,N891NN,CLT,-4
AA,6/27/2019,475,N769US,CLT,13
AA,6/27/2019,530,N769US,CLT,-5
AA,6/27/2019,1477,N878NN,ORD,1
AA,6/27/2019,1826,N886NN,CLT,6
AA,6/28/2019,475,N711UW,CLT,18
AA,6/28/2019,530,N751UW,CLT,-4
AA,6/28/2019,1477,N993NN,ORD,-7
AA,6/28/2019,1826,N919NN,CLT,-4
AA,6/29/2019,475,N838AW,CLT,15
AA,6/29/2019,530,N835AW,CLT,-9
AA,6/29/2019,1477,N871NN,ORD,-2
AA,6/29/2019,1826,N810NN,CLT,-4
AA,6/30/2019,475,N832AW,CLT,4
AA,6/30/2019,530,N714US,CLT,-5
AA,6/30/2019,1477,N860NN,ORD,-8
AA,6/30/2019,1826,N992NN,CLT,16
AA,7/1/2019,475,N740UW,CLT,7
AA,7/1/2019,530,N701UW,CLT,-6
AA,7/1/2019,1477,N992NN,ORD,-3
AA,7/1/2019,1826,N975AN,CLT,7
AA,7/2/2019,475,N769US,CLT,-7
AA,7/2/2019,530,N710UW,CLT,-6
AA,7/2/2019,1477,N937AN,ORD,-4
AA,7/2/2019,1826,N875NN,CLT,0
AA,7/3/2019,475,N738US,CLT,-7
AA,7/3/2019,530,N710UW,CLT,-10
AA,7/3/2019,1477,N898NN,ORD,0
AA,7/3/2019,1826,N835NN,CLT,-7
AA,7/4/2019,475,N732US,CLT,-2
AA,7/4/2019,530,N713UW,CLT,-7
AA,7/4/2019,1826,N866NN,CLT,-7
AA,7/5/2019,475,N730US,CLT,-7
AA,7/5/2019,530,N822AW,CLT,-6
AA,7/5/2019,1826,N897NN,CLT,0
AA,7/6/2019,475,N717UW,CLT,0
AA,7/6/2019,530,N758US,CLT,-6
AA,7/6/2019,1477,N857NN,ORD,-3
AA,7/6/2019,1826,N846NN,CLT,-3
AA,7/7/2019,475,N122US,CLT,241
AA,7/7/2019,530,N733UW,CLT,-7
AA,7/7/2019,1477,N339PL,ORD,-7
AA,7/7/2019,1826,N301PA,CLT,-3
AA,7/8/2019,475,N741UW,CLT,-8
AA,7/8/2019,530,N830AW,CLT,120
AA,7/8/2019,1477,N357PV,ORD,-6
AA,7/8/2019,1826,N921NN,CLT,0
AA,7/9/2019,475,N737US,CLT,-6
AA,7/9/2019,530,N805AW,CLT,-4
AA,7/9/2019,1477,N933AN,ORD,-1
AA,7/9/2019,1826,N889NN,CLT,1
AA,7/10/2019,475,N744P,CLT,-3
AA,7/10/2019,530,N774XF,CLT,-11
AA,7/10/2019,1477,N971AN,ORD,-2
AA,7/10/2019,1826,N839NN,CLT,-6
AA,7/11/2019,475,N740UW,CLT,230
AA,7/11/2019,530,N826AW,CLT,-11
AA,7/11/2019,1477,N963AN,ORD,0
AA,7/11/2019,1826,N919AN,CLT,3
AA,7/12/2019,475,N723UW,CLT,90
AA,7/12/2019,530,N806AW,CLT,0
AA,7/12/2019,1477,N335PH,ORD,-4
AA,7/12/2019,1826,N937AN,CLT,-1
AA,7/13/2019,475,N829AW,CLT,-9
AA,7/13/2019,530,N778XF,CLT,-8
AA,7/13/2019,1477,N933NN,ORD,-4
AA,7/13/2019,1826,N938NN,CLT,2
AA,7/14/2019,475,N724UW,CLT,-10
AA,7/14/2019,530,N831AW,CLT,-13
AA,7/14/2019,1477,N955AN,ORD,-10
AA,7/14/2019,1826,N906AN,CLT,-1
AA,7/15/2019,475,N722US,CLT,-7
AA,7/15/2019,530,N808AW,CLT,-10
AA,7/15/2019,1477,N981NN,ORD,0
AA,7/15/2019,1826,N861NN,CLT,-1
AA,7/16/2019,475,N703UW,CLT,-8
AA,7/16/2019,530,N816AW,CLT,-5
AA,7/16/2019,1477,N306NY,ORD,-6
AA,7/16/2019,1826,N850NN,CLT,-7
AA,7/17/2019,475,N771XF,CLT,0
AA,7/17/2019,530,N814AW,CLT,-9
AA,7/17/2019,1477,N929NN,ORD,-8
AA,7/17/2019,1826,N891NN,CLT,1
AA,7/18/2019,475,N715UW,CLT,-1
AA,7/18/2019,530,N760US,CLT,-4
AA,7/18/2019,1477,N948NN,ORD,288
AA,7/18/2019,1826,N912AN,CLT,-2
AA,7/19/2019,475,N710UW,CLT,-10
AA,7/19/2019,530,N818AW,CLT,-8
AA,7/19/2019,1477,N960AN,ORD,-3
AA,7/19/2019,1826,N804NN,CLT,51
AA,7/20/2019,475,N805AW,CLT,28
AA,7/20/2019,530,N756US,CLT,-5
AA,7/20/2019,1477,N925AN,ORD,-10
AA,7/20/2019,1826,N909NN,CLT,-7
AA,7/21/2019,475,N708UW,CLT,-4
AA,7/21/2019,530,N830AW,CLT,-6
AA,7/21/2019,1477,N927NN,ORD,-5
AA,7/21/2019,1826,N967NN,CLT,54
AA,7/22/2019,475,N746UW,CLT,92
AA,7/22/2019,530,N839AW,CLT,-5
AA,7/22/2019,1477,N980NN,ORD,4
AA,7/22/2019,1826,N956NN,CLT,24
AA,7/23/2019,475,N753US,CLT,33
AA,7/23/2019,530,N746UW,CLT,-5
AA,7/23/2019,1477,N966NN,ORD,-2
AA,7/23/2019,1826,N355PU,CLT,-3
AA,7/24/2019,475,N716UW,CLT,-7
AA,7/24/2019,530,N823AW,CLT,-7
AA,7/24/2019,1477,N939NN,ORD,-3
AA,7/24/2019,1826,N912NN,CLT,41
AA,7/25/2019,475,N833AW,CLT,4
AA,7/25/2019,530,N765US,CLT,-11
AA,7/25/2019,1477,N346PR,ORD,-4
AA,7/25/2019,1826,N950AN,CLT,0
AA,7/26/2019,475,N733UW,CLT,14
AA,7/26/2019,530,N831AW,CLT,-8
AA,7/26/2019,1477,N863NN,ORD,-10
AA,7/26/2019,1826,N894NN,CLT,-7
AA,7/27/2019,475,N834AW,CLT,-12
AA,7/27/2019,530,N764US,CLT,-10
AA,7/27/2019,1477,N953NN,ORD,-7
AA,7/27/2019,1826,N343PN,CLT,-6
AA,7/28/2019,475,N715UW,CLT,2
AA,7/28/2019,530,N754UW,CLT,-5
AA,7/28/2019,1477,N973NN,ORD,-7
AA,7/28/2019,1826,N301NW,CLT,-4
AA,7/29/2019,475,N725UW,CLT,-5
AA,7/29/2019,530,N755US,CLT,-6
AA,7/29/2019,1477,N305NX,ORD,-2
AA,7/29/2019,1826,N801NN,CLT,-7
AA,7/30/2019,475,N703UW,CLT,0
AA,7/30/2019,530,N769US,CLT,-9
AA,7/30/2019,1477,N963NN,ORD,0
AA,7/30/2019,1826,N959AN,CLT,-6
AA,7/31/2019,475,N737US,CLT,17
AA,7/31/2019,530,N756US,CLT,-7
AA,7/31/2019,1477,N890NN,ORD,-1
AA,7/31/2019,1826,N964NN,CLT,4
AA,8/1/2019,475,N722US,CLT,-5
AA,8/1/2019,530,N839AW,CLT,-8
AA,8/1/2019,1477,N939AN,ORD,-1
AA,8/1/2019,1826,N912AN,CLT,-4
AA,8/2/2019,475,N820AW,CLT,0
AA,8/2/2019,530,N741UW,CLT,-5
AA,8/2/2019,1477,N902NN,ORD,346
AA,8/2/2019,1826,N982AN,CLT,5
AA,8/3/2019,475,N771XF,CLT,-5
AA,8/3/2019,530,N837AW,CLT,9
AA,8/3/2019,1477,N968NN,ORD,-9
AA,8/3/2019,1826,N877NN,CLT,-5
AA,8/4/2019,475,N700UW,CLT,18
AA,8/4/2019,530,N839AW,CLT,-3
AA,8/4/2019,1477,N876NN,ORD,-12
AA,8/4/2019,1826,N806NN,CLT,-3
AA,8/5/2019,475,N716UW,CLT,-8
AA,8/5/2019,530,N704US,CLT,-6
AA,8/5/2019,1477,N961NN,ORD,-2
AA,8/5/2019,1826,N987AN,CLT,-6
